movieId,title_cast,director,plot_keywords,genres,title,year
105709,FabrícioBoliveira IsisValverde FelipeAbib AntonioCalloni MarcosPaulo,renésampaio,forbidden love hate based on song based on song lyrics,Crime Drama Romance,Brazilian Western (Faroeste Caboclo) (2013),2013
105713,RichardFalkner ScarletHemingway JonnyBrugh AideeWalker HannahClarke,samdickson,nan,Comedy,How to Meet Girls from a Distance (2012),2012
105715,QueenLatifah Common PaulaPatton JamesPickensJr. PhyliciaRashad,michaelelliot,national basketball association new jersey nets miami heat buick automobile,Comedy Romance,Just Wright (2010),2010
105717,ÇetinTekindor YigitÖzsener GökçeBahadir SacideTasaner Hümeyra,çaganirmak,barter ouzo suicide world war one,Comedy Drama,My Grandfather's People (Dedemin insanlari) (2011),2011
105720,nan,nan,nan,Comedy Crime Drama,"Thief of Paris, The (Le voleur) (1967)",1967
105731,JulianneMoore ChloëGraceMoretz GabriellaWilde PortiaDoubleday ZoëBelkin,lawrenced.cohen,telekinesis self injury prom outcast,Drama Horror,Carrie (2013),2013
105733,nan,nan,nan,Drama,"Legend of Lylah Clare, The (1968)",1968
105742,PeterCapaldi DavidThewlis AnatoleTaubman AlexanderBeyer PhilipBretherton,danieldomscheit-berg,internet pantyhose red pantyhose female stockinged legs,Drama Thriller,"Fifth Estate, The (2013)",2013
105748,nan,nan,nan,Drama Mystery Thriller,"Place of One's Own, A (1945)",1945
105753,MikaelBertelsen AndersW.Berthelsen JamieMorton PaprikaSteen PabloPirrotta,olechristianmadsen,sex in a bathtub topless female nudity woman undressing domineering woman,Comedy Drama,Superclásico (2011),2011
105755,MichaelFassbender PenélopeCruz CameronDiaz JavierBardem CesarAguirre,cormacmccarthy,drug smuggling binoculars severed head no panties,Crime Drama Thriller,"Counselor, The (2013)",2013
105765,StevanPetrovic VeljkoDespotovic Velimir'Bata'Zivojinovic DragisaDjokic VeljkoBulajic,milaturajlic,yugoslavia film studio past movie projector,Documentary,Cinema Komunisto (2010),2010
105767,RalphBlair PatBuchanan MichaelBussee RobertCabaj MichaelChu,teodoromaniaci,homosexuality coming out misogyny lesbian,Documentary,One Nation Under God (1993) ,1993
105769,RobinWright HarveyKeitel SamiGayle JonHamm KodiSmit-McPhee,stanislawlem,female protagonist satire dystopia cinema,Animation Sci-Fi,"Congress, The (2013)",2013
105772,nan,nan,nan,Horror,Earth vs. The Spider (1958),1958
105776,nan,nan,scientist mad scientist experiment science,Sci-Fi,"Trip to Mars, A (1910)",1910
105778,ShaneMcRae AubreyDollar DanielJ.Travanti JanetUlrichBrooks MaryJoFaraci,dodeb.levenson,childhood friend falling in love ill father dialogue over end credits,Comedy Romance,One Small Hitch (2013),2013
105792,nan,nan,nan,Drama Romance,"Stranger in Town, A (1943)",1943
105796,nan,nan,nan,Action Drama Western,Back in the Saddle (Back in the Saddle Again) (1941),1941
105799,AyaanHirsiAli WoodyAllen RichardDawkins DanielC.Dennett CameronDiaz,gusholwerda,produced by jason spisak scientist science interview,Documentary,"Unbelievers, The (2013)",2013
105801,RoyAbramsohn ElenaSchuber KatelynnRodriguez JackDalton DanielleSafady,randymoore,middle aged man diarrhea coughing up a hairball spitting in face,Drama Fantasy Horror,Escape From Tomorrow (2013),2013
105803,nan,nan,nan,Action Drama Sci-Fi,Frankenstein Conquers the World (1965),1965
105805,nan,nan,nan,Documentary War,Episode 3: Enjoy Poverty (2009),2009
105811,MisatoTanaka ShôsukeTanihara MasatôIbu YurikoHoshi ToshiyukiNagashima,ishirôhonda,godzilla rampage presumed dead monster,Action Sci-Fi,Godzilla vs. Megaguirus (Gojira tai Megagirasu: Jî shômetsu sakusen) (2000),2000
105813,nan,nan,nan,Action Sci-Fi,Godzilla vs. Megalon (Gojira tai Megaro) (1973),1973
105815,ScottMechlowicz AlonaTal YanceyArias GregSerano KevinWeisman,chrispeckover,found footage illegal immigrant documentary crew kidnapping,Horror Thriller,Undocumented (2010),2010
105821,nan,nan,nan,Horror,Cult of the Cobra (1955),1955
105825,nan,nan,nan,Drama Romance,Mustasukkaisuus (1953),1953
105827,MegumiKobayashi SayakaYamaguchi AkiHano KazukiFutami MayaFujisawa,kazukiohmori,psychotronic film king ghidorah character mothra character environment,Action Fantasy Sci-Fi,Rebirth of Mothra (1996),1996
105835,JesseEisenberg MiaWasikowska WallaceShawn YasminPaige NoahTaylor,fyodordostoevsky,double office cubicle employer employee relationship lookalike,Comedy Drama Thriller,"Double, The (2013)",2013
105837,MegumiOdaka JunHashizume ZenkichiYoneyama AkiraEmoto TowakoYoshikawa,kazukiohmori,bipedal monster battleship telepathy extraterrestrial monster,Action Sci-Fi,Godzilla vs. SpaceGodzilla (Gojira VS Supesugojira) (1994),1994
105841,BryanBatt SebastianBeacon AshantiBrown JenniferDamiano JeannadeWaal,amosposner,nan,Comedy Romance,B-Side (2013),2013
105844,ChiwetelEjiofor DwightHenry DickieGravois BryanBatt AshleyDyke,stevemcqueen,torture kidnapping racism whipping,Drama,12 Years a Slave (2013),2013
105846,JakeBarakat LainaBarakat DakotaBenedetto CelesteStarBrasseuer ShawnHollywoodBurnett,aaronj.wiederspahn,nan,Drama,Only Daughter (2013),2013
105849,LeaThompson JohnShea DanielleHarris KeriLynnPratt RainyKerwin,jimhemphill,nan,Drama Romance,"Trouble with the Truth, The (2011)",2011
105855,RyanKwanten KristenHager MariaMenounos Jamani MayaSamy,timsandlin,breasts cunnilingus female rear nudity outdoor sex,Comedy Romance,"Right Kind of Wrong, The (2013)",2013
105863,LuminitaGheorghiu BogdanDumitrache NatasaRaab IlincaGoia FlorinZamfirescu,razvanradulescu,tragedy familial stereotypes problem alienation,Drama,Child's Pose (2013),2013
105865,ManolisMavromatakis MariaZorba YiorgosGallos AntonisKaristinos ThanasisPapageorgiou,giannistsiros,nan,Drama,"Enemy Within, The (O ehthros mou) (2013)",2013
105869,DanielRadcliffe DaneDeHaan MichaelC.Hall JackHuston BenFoster,austinbunn,murder 1940s year 2005 year 1944,Crime Drama Romance Thriller,Kill Your Darlings (2013),2013
105873,ChuckRiley EdDorris ThomasNoguchi SirhanSirhan WayneHenley,leonardschrader,suicidal tendency destruction antisocial behavior suicidal behavior,Documentary,"Killing of America, The (1982)",1982
105884,NaseeruddinShah DimpleKapadia SaifAliKhan BomanIrani SimoneSingh,homiadajania,parsi fantasy sequence neo noir psycho thriller,Comedy Drama Thriller,Being Cyrus (2005),2005
105886,AbbasAlijome AbdolaliHoseinali NikbakhtNoruz,hanamakhmalbaf,title directed by female school teacher schoolgirl,Drama War,Buddha Collapsed Out of Shame (2007),2007
105888,SamirAmin HugoArias AlainBadiou GerardDumenil ManolisGlezos,katerinakitidi,ecuador greece argentina iraq,Documentary,Debtocracy (2011),2011
105890,nan,nan,nan,Drama,"White Dwarf, The (Valkoinen kääpiö) (1986)",1986
105892,EppuPastinen LinaTurkama ZagrosManuchar NiinaKoponen PihlaViitala,oskarisipola,road movie coming of age friendship between boys summer,Drama,August (Elokuu) (2011) ,2011
105901,HeidiKrohn JussiJurkka AkuKorhonen PenttiSiimes TommiRinne,jackwitikka,finnish civil war 1910s maid farm,Drama Romance,Silja - nuorena nukkunut (1956),1956
105906,HanniLux JudithHaspel AnniLampl ElishevaSusz TrudeHirschler,ronendorfan,swimmer jewish swimming sports club,Documentary,Watermarks (2004),2004
105915,Eva-MariaKurz BabettArnold HamzeBytyci MelekDiehl JudithEvers,rosavonpraunheim,hell torture islam judaism,Documentary,History of Hell (Rosas Höllenfahrt) (2009),2009
105918,YoungHunChoi Chol-HwanKang LeeShin,n.c.heikin,korean defector repression escape,Documentary,Kimjongilia (2009),2009
105928,JeanReno LoràntDeutsch IsabelleCarré ClaudeChabrol ChantalNeuwirth,jean-christophedessaint,forest ghost village death in childbirth,Animation Children Comedy Fantasy,"Day of the Crows, The (Le jour des corneilles) (2012)",2012
105936,nan,nan,nan,Action Sci-Fi,Space Amoeba (Yog: Monster from Space) (1970),1970
105938,nan,nan,nan,Action Drama Sci-Fi,Varan the Unbelievable (1958),1958
105943,CindyBitney DavidCrone JessicaMitchell LizzyMohl JudyCrone,lindabloodworth-thomason,tearjerker documentary footage death of boyfriend crowdfunded,Documentary,Bridegroom (2013),2013
105950,Mary-LouiseParker AidanQuinn ZacEfron BubbaLewis JakeCherry,greggchampion,autism twin child bare chested boy,Drama,Miracle Run (2004),2004
105952,GrantAchatz CindyBreitbach MikeBreitbach ThomasKeller FranciscoMartinez,josephlevy,nan,Documentary,Spinning Plates (2012),2012
105954,RobertRedford,j.c.chandor,one man film storm boat sea,Action Adventure Drama,All Is Lost (2013),2013
105959,nan,nan,nan,Mystery Thriller,Pillow of Death (1945),1945
105961,MegumiKobayashi SayakaYamaguchi AkiHano HikariMitsushima MasakiOtake,masumisuetani,psychotronic film mothra character monster giant monster,Action Fantasy,Rebirth of Mothra II (1997),1997
105963,MegumiKobayashi MisatoTate AkiHano AtsushiOhnita TsutomuKitagawa,masumisuetani,monster versus monster forest boy school,Action Fantasy Sci-Fi,Rebirth of Mothra III (1998),1998
105972,JennaFischer JayKlaitz DanielYelsky BrookeSmith ChrisO'Donnell,michaelj.weithorn,dental hygienist private school latex gloves pot smoking,Comedy Drama,"Little Help, A (2010)",2010
105974,nan,nan,nan,Action Adventure Crime Drama Thriller,Assault on a Queen (1966),1966
105976,nan,nan,nan,Comedy,Bad Medicine (1985),1985
105985,SergeyBrin MikeFincke RenitaFincke HelenGarriott OwenGarriott,sergeybrin,nearsightedness memory timeline sound recording,Documentary,Man on a Mission: Richard Garriott's Road to the Stars (2010),2010
106002,AsaButterfield HarrisonFord HaileeSteinfeld AbigailBreslin BenKingsley,gavinhood,future alien training manipulation,Action Adventure Sci-Fi IMAX,Ender's Game (2013),2013
106004,nan,nan,nan,Crime Horror Mystery Romance Thriller,Maniac (1963),1963
106011,SarahJaffe,saschkaunseld,heavy rain canopy parasol contrast,Animation,"Blue Umbrella, The (2013)",2013
106017,DanaVoicu IonelMihailescu PaulOctavianDiaconescu JordiGràcia AnaPopescu,alexandrumaftei,nan,Comedy Romance,Hello! How Are You? (Buna! Ce faci?) (2010),2010
106019,MerrittBirky RoyBlunt AlDickinson VernonL.Grose RobertHager,kristinaborjesson,nan,Documentary,TWA Flight 800 (2013) ,2013
106022,TomHanks TimAllen JoanCusack CarlWeathers StephenTobolowsky,angusmaclane,vampire bat dinosaur driving in rain cowboy,Animation Children Comedy,Toy Story of Terror (2013),2013
106024,nan,nan,nan,Crime Drama,"Return of Mod Squad, The (1979)",1979
106026,nan,nan,nan,Comedy Musical,Folies Bergere de Paris (1935),1935
106028,nan,nan,nan,Musical,"Thrill of Brazil, The (1946)",1946
106030,LievSchreiber EliasKoteas RomolaGarai OliviaWilliams JohnnyHarris,sydneyj.bounds,mars astronaut zombie alien infection,Horror Sci-Fi,"Last Days on Mars, The (2013)",2013
106032,AllisonScagliotti FranciaRaisa LouiseGriffiths EddyRioseco AmyOkuda,johnv.knowles,foot fetish elizabeth bathory character erszebet bathory character reference to erszebet bathory,Comedy Horror,Chastity Bites (2013),2013
106046,nan,nan,nan,Crime Drama,The Escape Artist (1982),1982
106052,MartinSheen TomDanjzcek DanFitzpatrick BillLoper ChristieCharles,peternavarro,Documentary Drama,Documentary,Death by China (2012) ,2012
106054,KoenDeBouw JohanLeysen VeerleBaetens JappeClaes JoDeMeyere,janverheyen,vigilante justice trial murder,Crime Drama,Het Vonnis (2013),2013
106057,VeraFogwill FabiánVena ÁngelaMolina JeanRochefort UlisesDumont,alejandroagresti,nan,Comedy Drama,Wind with the Gone (El viento se llevó lo qué) (1998),1998
106059,DanielAuteuil Jean-PierreDarroussin FannyCottençon AlexiaBarlier HiamAbbass,jeanbecker,gardener divorce vegetable love,Comedy Drama,Conversations with My Gardener (Dialogue avec mon jardinier) (2007),2007
106062,JohnnyKnoxville JacksonNicoll Gregorio GeorginaCates KamberHejlik,johnnyknoxville,21st century united states of america usa car,Comedy,Jackass Presents: Bad Grandpa (2013),2013
106066,BillyBurke ChristianSlater CrispinGlover MichaelJaiWhite RogerBart,elmoreleonard,car bomb cleavage scantily clad female mini dress,Comedy Crime,Freaky Deaky (2012),2012
106072,ChrisHemsworth NataliePortman TomHiddleston AnthonyHopkins ChristopherEccleston,christopherl.yost,open ended end of the world adopted brother funeral,Action Adventure Fantasy IMAX,Thor: The Dark World (2013),2013
106074,MarcusduSautoy,jenniferbasil,nan,Documentary,"Code, The (2011)",2011
106076,MarcusduSautoy,michaeldepodesta,nan,Documentary,Precision: The Measure of All Things (2013),2013
106078,nan,nan,nan,Action Comedy Crime Drama Romance,"Great Texas Dynamite Chase, The (1976)",1976
106082,JimAl-Khalili,jimal-khalili,tv mini series scientific knowledge history of science electricity,Documentary,Shock and Awe: The Story of Electricity (2011),2011
106090,LaurenceFishburne JamesCromwell KevinPollak PaulPerri ColeHauser,nolanlebovitz,drug lord torture undercover flashback,Crime Thriller,Tortured (2008),2008
106092,DeidraEdwards StaciLawrence RyanC.Benson ElizabethSampson SonyaEddy,glenngers,looking at oneself in a mirror fat acceptance overweight,Drama,Disfigured (2008),2008
106094,NoboruKaneko MihoYoshioka MickeyKoga HiroshiKoizumi AkiraNakao,kojihashimoto,monster movie creature feature giant robot twin,Action Fantasy Sci-Fi,Godzilla: Tokyo S.O.S. (Gojira tai Mosura tai Mekagojira: Tôkyô S.O.S.) (2003),2003
106098,JimAl-Khalili,nan,nan,Documentary,Science and Islam (2009),2009
106100,MatthewMcConaughey JenniferGarner JaredLeto DenisO'Hare SteveZahn,craigborten,hiv gay community homophobia drugs,Drama,Dallas Buyers Club (2013),2013
106107,JimAl-Khalili,annabeltroost,nan,Documentary,Order and Disorder (2009),2009
106109,Byung-hunLee Seung-ryongRyu Hyo-jooHan In-kwonKim GwangJang,jo-yunhwang,korea king joseon era korean history,Drama,"Masquerade (Gwanghai, Wangyidoen namja) (2012)",2012
106111,MarcMaron SamLipsyte TomScharpling,lancebangs,stand up special stand up comedy,Comedy,Marc Maron: Thinky Pain (2013),2013
106115,MichaelMosley,robertw.allan,nan,Documentary,"Story of Science, The (2010)",2010
106136,DannyTrejo EricBalfour RudyYoungblood MichaelBisping SusieAbromeit,mikegunther,blood underground fighting street fight fight,Action Crime Thriller,Beatdown (2010),2010
106138,DaveAnnable KatharineMcPhee RobSchneider MenaSuvari KathyBates,robhedden,threat of deportation immigrant honeymoon croatian,Action Comedy Crime Romance,You May Not Kiss the Bride (2011),2011
106141,IsabelleGardo DavidSchweizer DavidJordan JosephLallement MichaelPalaniuk,cartermays,nan,Comedy,Bad Chicken (2013),2013
106144,ConnerChapman ShaunThomas RalphIneson IanBurfield EveralWalsh,cliobarnard,yorkshire horse boy scrap metal,Drama,"Selfish Giant, The (2013)",2013
106147,SophieMarceau DanyBoon AntoineDuléry RolandGiraud AnnyDuperey,alixgiroddel'ain,role reversal switched identity f rated singing in a car,Comedy,Changing Sides (De l'autre côté du lit) (2008),2008
106156,KeithAllen MichaelGambon SteveJones BillNighy AndySerkis,julientemple,london stock market f word london council social cleansing,Documentary,London - The Modern Babylon (2012) ,2012
106158,nan,nan,nan,Drama Romance,La discrète (1990),1990
106163,WuJiang BaoqiangWang TaoZhao LanshanLuo Jia-yiZhang,zhangkejia,modern china china violence injustice,Drama,"Touch of Sin, A (Tian zhu ding) (2013)",2013
106170,YvanAttal RichardMasur AllenGarfield YossiBanai NancyAllen,ericrochant,secret agent mossad israel full frontal female nudity,Thriller,"Patriots, The (Patriotes, Les) (1994)",1994
106173,LennyBruce RichardLewis RobinWilliams RoseanneBarr ChristopherTitus,seefullsummary,comic comedy club live comedy 1960s,Documentary,Looking for Lenny (2011) ,2011
106190,nan,nan,nan,Comedy Musical Western,Red Garters (1954),1954
106195,SaoirseRonan TomHolland GeorgeMacKay HarleyBird DannyMcEvoy,megrosoff,survival nuclear fallout cousin cousin relationship england,Action Drama Thriller,How I Live Now (2013),2013
106202,RichardDavidson EmmaSeppala JohnOsborne DeborahAlagna StephenJ.Lee,phieambo,title co directed by female brain anxiety adhd,Documentary,Free The Mind (2012),2012
106204,Min-sooJo Jung-JinLee Ki-HongWoo EunjinKang Jae-ryongCho,ki-dukkim,actual animal killed south korea ejaculation in hands dysfunctional mother son relationship,Drama,Pieta (2013),2013
106208,MariskaHargitay,jenniferlatham,nan,Documentary,Stuck (2013) ,2013
106212,YousefAl-Khattab RichardDawkins TedHaggard RichardHarries,russellbarnes,terrorist child abuse judaism islam,Documentary,Root of All Evil? (2006),2006
106214,KevinSorbo KristySwanson JohnRatzenberger DebbyRyan KristinMinter,dallasjenkins,angel business goodbye running,Drama,What If ... (2010),2010
106226,ErnestoAlterio NataliaOreiro CésarTroncoso TeoGutiérrezMoreno CristinaBanegas,benjamínávila,the disappeared operation condor argentina friend,Drama,Clandestine Childhood (2011),2011
106230,PipChodorov KenJacobs HansRichter StanBrakhage RobertBreer,pipchodorov,nan,Documentary,Free Radicals:  A History of Experimental Film (2012),2012
106232,nan,nan,nan,Comedy Romance,"Reformer and the Redhead, The (1950)",1950
106234,TobyIrvine RalphFiennes JasonFlemyng SallyHawkins WilliamEllis,davidnicholls,pip character magwitch character miss havisham character estella character,Drama,Great Expectations (2012),2012
106236,BoBarrett ShaynBjornholm DaveCauble IanCauble AndreaCecci,jasonwise,sommelier test napa valley champagne,Documentary,Somm (2012),2012
106238,SummerBellessa ChrisHill JasenWade CalebThompson BrookeThompson,kerrybellessa,woman wears eyeglasses friend group of friends car,Thriller,Amber Alert (2012) ,2012
106240,OwenWilson WoodyHarrelson AmyPoehler GeorgeTakei ColmMeaney,scottmosier,1620s time machine dog pizza,Action Adventure Animation Children Comedy,Free Birds (2013),2013
